"id"	"sl"	"tl"	"subcorpus"	"year"	"type"	"type_adv"	"phase"	"tokens"	"sents"
"SV-DA_2005_0017"	"SV"	"DA"	"SV-DA"	"2005"	"TRANS"	"T_ID"	"AFTER"	2006	93
"SV-DA_2005_0018"	"SV"	"DA"	"SV-DA"	"2005"	"TRANS"	"T_ID"	"AFTER"	2025	94
"SV-DA_2005_0019"	"SV"	"DA"	"SV-DA"	"2005"	"TRANS"	"T_ID"	"AFTER"	2024	112
"SV-DA_2005_0020"	"SV"	"DA"	"SV-DA"	"2005"	"TRANS"	"T_ID"	"AFTER"	2011	98
"SV-DA_2005_0021"	"SV"	"DA"	"SV-DA"	"2005"	"TRANS"	"T_ID"	"AFTER"	2014	93
"SV-DA_2005_0022"	"SV"	"DA"	"SV-DA"	"2005"	"TRANS"	"T_ID"	"AFTER"	2023	95
"SV-DA_2005_0023"	"SV"	"DA"	"SV-DA"	"2005"	"TRANS"	"T_ID"	"AFTER"	2009	95
"SV-DA_2005_0024"	"SV"	"DA"	"SV-DA"	"2005"	"TRANS"	"T_ID"	"AFTER"	2026	105
"SV-DA_2005_0025"	"SV"	"DA"	"SV-DA"	"2005"	"TRANS"	"T_ID"	"AFTER"	2004	103
"SV-DA_2005_0026"	"SV"	"DA"	"SV-DA"	"2005"	"TRANS"	"T_ID"	"AFTER"	2033	86
"SV-DA_2005_0027"	"SV"	"DA"	"SV-DA"	"2005"	"TRANS"	"T_ID"	"AFTER"	2000	98
"SV-DA_2005_0028"	"SV"	"DA"	"SV-DA"	"2005"	"TRANS"	"T_ID"	"AFTER"	2000	101
"SV-DA_2005_0029"	"SV"	"DA"	"SV-DA"	"2005"	"TRANS"	"T_ID"	"AFTER"	2013	98
"SV-DA_2005_0030"	"SV"	"DA"	"SV-DA"	"2005"	"TRANS"	"T_ID"	"AFTER"	2013	95
"SV-DA_2005_0031"	"SV"	"DA"	"SV-DA"	"2005"	"TRANS"	"T_ID"	"AFTER"	2034	95
"SV-DA_2005_0032"	"SV"	"DA"	"SV-DA"	"2005"	"TRANS"	"T_ID"	"AFTER"	2008	95
"SV-DA_2005_0033"	"SV"	"DA"	"SV-DA"	"2005"	"TRANS"	"T_ID"	"AFTER"	2008	104
"SV-DA_2005_0034"	"SV"	"DA"	"SV-DA"	"2005"	"TRANS"	"T_ID"	"AFTER"	2029	97
"SV-DA_2005_0035"	"SV"	"DA"	"SV-DA"	"2005"	"TRANS"	"T_ID"	"AFTER"	2013	107
"SV-DA_2006_0001"	"SV"	"DA"	"SV-DA"	"2006"	"TRANS"	"T_ID"	"AFTER"	2024	101
"SV-DA_2006_0002"	"SV"	"DA"	"SV-DA"	"2006"	"TRANS"	"T_ID"	"AFTER"	2007	94
"SV-DA_2006_0003"	"SV"	"DA"	"SV-DA"	"2006"	"TRANS"	"T_ID"	"AFTER"	2006	106
"SV-DA_2006_0004"	"SV"	"DA"	"SV-DA"	"2006"	"TRANS"	"T_ID"	"AFTER"	2010	108
"SV-DA_2006_0005"	"SV"	"DA"	"SV-DA"	"2006"	"TRANS"	"T_ID"	"AFTER"	2026	117
"SV-DA_2006_0006"	"SV"	"DA"	"SV-DA"	"2006"	"TRANS"	"T_ID"	"AFTER"	2029	94
"SV-DA_2006_0007"	"SV"	"DA"	"SV-DA"	"2006"	"TRANS"	"T_ID"	"AFTER"	2012	97
"SV-DA_2006_0008"	"SV"	"DA"	"SV-DA"	"2006"	"TRANS"	"T_ID"	"AFTER"	2001	93
"SV-DA_2006_0009"	"SV"	"DA"	"SV-DA"	"2006"	"TRANS"	"T_ID"	"AFTER"	2018	93
"SV-DA_2006_0010"	"SV"	"DA"	"SV-DA"	"2006"	"TRANS"	"T_ID"	"AFTER"	2033	105
"SV-DA_2006_0011"	"SV"	"DA"	"SV-DA"	"2006"	"TRANS"	"T_ID"	"AFTER"	2011	104
"SV-DA_2006_0012"	"SV"	"DA"	"SV-DA"	"2006"	"TRANS"	"T_ID"	"AFTER"	2002	112
"SV-DA_2006_0013"	"SV"	"DA"	"SV-DA"	"2006"	"TRANS"	"T_ID"	"AFTER"	2001	110
"SV-DA_2006_0014"	"SV"	"DA"	"SV-DA"	"2006"	"TRANS"	"T_ID"	"AFTER"	2008	95
"SV-DA_2006_0015"	"SV"	"DA"	"SV-DA"	"2006"	"TRANS"	"T_ID"	"AFTER"	2021	109
"SV-DA_2006_0016"	"SV"	"DA"	"SV-DA"	"2006"	"TRANS"	"T_ID"	"AFTER"	2013	100
"SV-DA_2006_0017"	"SV"	"DA"	"SV-DA"	"2006"	"TRANS"	"T_ID"	"AFTER"	2009	108
"SV-DA_2006_0018"	"SV"	"DA"	"SV-DA"	"2006"	"TRANS"	"T_ID"	"AFTER"	2005	105
"SV-DA_2006_0019"	"SV"	"DA"	"SV-DA"	"2006"	"TRANS"	"T_ID"	"AFTER"	2026	98
"SV-DA_2006_0020"	"SV"	"DA"	"SV-DA"	"2006"	"TRANS"	"T_ID"	"AFTER"	2008	106
"SV-DA_2006_0021"	"SV"	"DA"	"SV-DA"	"2006"	"TRANS"	"T_ID"	"AFTER"	2024	86
"SV-DA_2006_0022"	"SV"	"DA"	"SV-DA"	"2006"	"TRANS"	"T_ID"	"AFTER"	2002	108
"SV-DA_2006_0023"	"SV"	"DA"	"SV-DA"	"2006"	"TRANS"	"T_ID"	"AFTER"	2013	101
"SV-DA_2006_0024"	"SV"	"DA"	"SV-DA"	"2006"	"TRANS"	"T_ID"	"AFTER"	2021	102
"SV-DA_2006_0025"	"SV"	"DA"	"SV-DA"	"2006"	"TRANS"	"T_ID"	"AFTER"	2057	95
"SV-DA_2006_0026"	"SV"	"DA"	"SV-DA"	"2006"	"TRANS"	"T_ID"	"AFTER"	2002	99
"SV-DA_2006_0027"	"SV"	"DA"	"SV-DA"	"2006"	"TRANS"	"T_ID"	"AFTER"	2024	116
"SV-DA_2006_0028"	"SV"	"DA"	"SV-DA"	"2006"	"TRANS"	"T_ID"	"AFTER"	2014	107
"SV-DA_2006_0029"	"SV"	"DA"	"SV-DA"	"2006"	"TRANS"	"T_ID"	"AFTER"	2007	103
"SV-DA_2006_0030"	"SV"	"DA"	"SV-DA"	"2006"	"TRANS"	"T_ID"	"AFTER"	2005	107
"SV-DA_2006_0031"	"SV"	"DA"	"SV-DA"	"2006"	"TRANS"	"T_ID"	"AFTER"	2003	98
"SV-DA_2006_0032"	"SV"	"DA"	"SV-DA"	"2006"	"TRANS"	"T_ID"	"AFTER"	2004	97
"SV-DA_2006_0033"	"SV"	"DA"	"SV-DA"	"2006"	"TRANS"	"T_ID"	"AFTER"	2002	99
"SV-DA_2006_0034"	"SV"	"DA"	"SV-DA"	"2006"	"TRANS"	"T_ID"	"AFTER"	2035	101
"SV-DA_2006_0035"	"SV"	"DA"	"SV-DA"	"2006"	"TRANS"	"T_ID"	"AFTER"	2004	111
"SV-DA_2006_0036"	"SV"	"DA"	"SV-DA"	"2006"	"TRANS"	"T_ID"	"AFTER"	2003	104
"SV-DA_2006_0037"	"SV"	"DA"	"SV-DA"	"2006"	"TRANS"	"T_ID"	"AFTER"	2006	103
"SV-DA_2006_0038"	"SV"	"DA"	"SV-DA"	"2006"	"TRANS"	"T_ID"	"AFTER"	2009	104
"SV-DA_2007_0001"	"SV"	"DA"	"SV-DA"	"2007"	"TRANS"	"T_ID"	"AFTER"	2011	94
"SV-DA_2007_0002"	"SV"	"DA"	"SV-DA"	"2007"	"TRANS"	"T_ID"	"AFTER"	2011	99
"SV-DA_2007_0003"	"SV"	"DA"	"SV-DA"	"2007"	"TRANS"	"T_ID"	"AFTER"	2011	99
"SV-DA_2007_0004"	"SV"	"DA"	"SV-DA"	"2007"	"TRANS"	"T_ID"	"AFTER"	2015	103
"SV-DA_2007_0005"	"SV"	"DA"	"SV-DA"	"2007"	"TRANS"	"T_ID"	"AFTER"	2010	100
"SV-DA_2007_0006"	"SV"	"DA"	"SV-DA"	"2007"	"TRANS"	"T_ID"	"AFTER"	2000	87
"SV-DA_2007_0007"	"SV"	"DA"	"SV-DA"	"2007"	"TRANS"	"T_ID"	"AFTER"	2001	106
"SV-DA_2007_0008"	"SV"	"DA"	"SV-DA"	"2007"	"TRANS"	"T_ID"	"AFTER"	2009	103
"SV-DA_2007_0009"	"SV"	"DA"	"SV-DA"	"2007"	"TRANS"	"T_ID"	"AFTER"	2015	108
"SV-DA_2007_0010"	"SV"	"DA"	"SV-DA"	"2007"	"TRANS"	"T_ID"	"AFTER"	2025	97
"SV-DA_2007_0011"	"SV"	"DA"	"SV-DA"	"2007"	"TRANS"	"T_ID"	"AFTER"	2021	103
"SV-DA_2007_0012"	"SV"	"DA"	"SV-DA"	"2007"	"TRANS"	"T_ID"	"AFTER"	2009	113
"SV-DA_2007_0013"	"SV"	"DA"	"SV-DA"	"2007"	"TRANS"	"T_ID"	"AFTER"	2001	97
"SV-DA_2007_0014"	"SV"	"DA"	"SV-DA"	"2007"	"TRANS"	"T_ID"	"AFTER"	2002	103
"SV-DA_2007_0015"	"SV"	"DA"	"SV-DA"	"2007"	"TRANS"	"T_ID"	"AFTER"	2016	93
"SV-DA_2007_0016"	"SV"	"DA"	"SV-DA"	"2007"	"TRANS"	"T_ID"	"AFTER"	2026	107
"SV-DA_2007_0017"	"SV"	"DA"	"SV-DA"	"2007"	"TRANS"	"T_ID"	"AFTER"	2017	105
"SV-DA_2007_0018"	"SV"	"DA"	"SV-DA"	"2007"	"TRANS"	"T_ID"	"AFTER"	2015	101
"SV-DA_2007_0019"	"SV"	"DA"	"SV-DA"	"2007"	"TRANS"	"T_ID"	"AFTER"	2008	111
"SV-DA_2007_0020"	"SV"	"DA"	"SV-DA"	"2007"	"TRANS"	"T_ID"	"AFTER"	2024	103
"SV-DA_2007_0021"	"SV"	"DA"	"SV-DA"	"2007"	"TRANS"	"T_ID"	"AFTER"	2010	115
"SV-DA_2007_0022"	"SV"	"DA"	"SV-DA"	"2007"	"TRANS"	"T_ID"	"AFTER"	2004	105
"SV-DA_2007_0023"	"SV"	"DA"	"SV-DA"	"2007"	"TRANS"	"T_ID"	"AFTER"	2001	100
"SV-DA_2007_0024"	"SV"	"DA"	"SV-DA"	"2007"	"TRANS"	"T_ID"	"AFTER"	2042	100
"SV-DA_2007_0025"	"SV"	"DA"	"SV-DA"	"2007"	"TRANS"	"T_ID"	"AFTER"	2000	96
"SV-DA_2007_0026"	"SV"	"DA"	"SV-DA"	"2007"	"TRANS"	"T_ID"	"AFTER"	2039	112
"SV-DA_2007_0027"	"SV"	"DA"	"SV-DA"	"2007"	"TRANS"	"T_ID"	"AFTER"	2009	101
"SV-DA_2007_0028"	"SV"	"DA"	"SV-DA"	"2007"	"TRANS"	"T_ID"	"AFTER"	2006	108
"SV-DA_2007_0029"	"SV"	"DA"	"SV-DA"	"2007"	"TRANS"	"T_ID"	"AFTER"	2000	97
"SV-DA_2008_0001"	"SV"	"DA"	"SV-DA"	"2008"	"TRANS"	"T_ID"	"AFTER"	2002	102
"SV-DA_2008_0002"	"SV"	"DA"	"SV-DA"	"2008"	"TRANS"	"T_ID"	"AFTER"	2014	110
"SV-DA_2008_0003"	"SV"	"DA"	"SV-DA"	"2008"	"TRANS"	"T_ID"	"AFTER"	2037	115
"SV-DA_2008_0004"	"SV"	"DA"	"SV-DA"	"2008"	"TRANS"	"T_ID"	"AFTER"	2012	122
"SV-DA_2008_0005"	"SV"	"DA"	"SV-DA"	"2008"	"TRANS"	"T_ID"	"AFTER"	2011	93
"SV-DA_2008_0006"	"SV"	"DA"	"SV-DA"	"2008"	"TRANS"	"T_ID"	"AFTER"	2026	108
"SV-DA_2008_0007"	"SV"	"DA"	"SV-DA"	"2008"	"TRANS"	"T_ID"	"AFTER"	2002	114
"SV-DA_2008_0008"	"SV"	"DA"	"SV-DA"	"2008"	"TRANS"	"T_ID"	"AFTER"	2000	95
"SV-DA_2008_0009"	"SV"	"DA"	"SV-DA"	"2008"	"TRANS"	"T_ID"	"AFTER"	2012	111
"SV-DA_2008_0010"	"SV"	"DA"	"SV-DA"	"2008"	"TRANS"	"T_ID"	"AFTER"	2003	108
"SV-DA_2008_0011"	"SV"	"DA"	"SV-DA"	"2008"	"TRANS"	"T_ID"	"AFTER"	2003	117
"SV-DA_2008_0012"	"SV"	"DA"	"SV-DA"	"2008"	"TRANS"	"T_ID"	"AFTER"	2005	106
"SV-DA_2008_0013"	"SV"	"DA"	"SV-DA"	"2008"	"TRANS"	"T_ID"	"AFTER"	2021	99
"SV-DA_2008_0014"	"SV"	"DA"	"SV-DA"	"2008"	"TRANS"	"T_ID"	"AFTER"	2007	113
"SV-DA_2008_0015"	"SV"	"DA"	"SV-DA"	"2008"	"TRANS"	"T_ID"	"AFTER"	2013	110
"SV-DA_2008_0016"	"SV"	"DA"	"SV-DA"	"2008"	"TRANS"	"T_ID"	"AFTER"	2007	98
"SV-DA_2008_0017"	"SV"	"DA"	"SV-DA"	"2008"	"TRANS"	"T_ID"	"AFTER"	2019	108
"SV-DA_2008_0018"	"SV"	"DA"	"SV-DA"	"2008"	"TRANS"	"T_ID"	"AFTER"	2025	113
"SV-DA_2008_0019"	"SV"	"DA"	"SV-DA"	"2008"	"TRANS"	"T_ID"	"AFTER"	2007	108
"SV-DA_2008_0020"	"SV"	"DA"	"SV-DA"	"2008"	"TRANS"	"T_ID"	"AFTER"	2018	104
"SV-DA_2008_0021"	"SV"	"DA"	"SV-DA"	"2008"	"TRANS"	"T_ID"	"AFTER"	2021	107
"SV-DA_2008_0022"	"SV"	"DA"	"SV-DA"	"2008"	"TRANS"	"T_ID"	"AFTER"	2017	117
"SV-DA_2008_0023"	"SV"	"DA"	"SV-DA"	"2008"	"TRANS"	"T_ID"	"AFTER"	2014	117
"SV-DA_2008_0024"	"SV"	"DA"	"SV-DA"	"2008"	"TRANS"	"T_ID"	"AFTER"	2033	103
"SV-DA_2008_0025"	"SV"	"DA"	"SV-DA"	"2008"	"TRANS"	"T_ID"	"AFTER"	2000	94
"SV-DA_2008_0026"	"SV"	"DA"	"SV-DA"	"2008"	"TRANS"	"T_ID"	"AFTER"	2003	106
"SV-DA_2008_0027"	"SV"	"DA"	"SV-DA"	"2008"	"TRANS"	"T_ID"	"AFTER"	2007	102
"SV-DA_2008_0028"	"SV"	"DA"	"SV-DA"	"2008"	"TRANS"	"T_ID"	"AFTER"	2020	112
"SV-DA_2008_0029"	"SV"	"DA"	"SV-DA"	"2008"	"TRANS"	"T_ID"	"AFTER"	2010	101
"SV-DA_2008_0030"	"SV"	"DA"	"SV-DA"	"2008"	"TRANS"	"T_ID"	"AFTER"	2011	113
"SV-DA_2008_0031"	"SV"	"DA"	"SV-DA"	"2008"	"TRANS"	"T_ID"	"AFTER"	2004	94
"SV-DA_2008_0032"	"SV"	"DA"	"SV-DA"	"2008"	"TRANS"	"T_ID"	"AFTER"	2018	100
"SV-DA_2008_0033"	"SV"	"DA"	"SV-DA"	"2008"	"TRANS"	"T_ID"	"AFTER"	2005	98
"SV-DA_2008_0034"	"SV"	"DA"	"SV-DA"	"2008"	"TRANS"	"T_ID"	"AFTER"	2024	106
"SV-DA_2008_0035"	"SV"	"DA"	"SV-DA"	"2008"	"TRANS"	"T_ID"	"AFTER"	2012	101
"SV-DA_2008_0036"	"SV"	"DA"	"SV-DA"	"2008"	"TRANS"	"T_ID"	"AFTER"	2003	92
"SV-DA_2008_0037"	"SV"	"DA"	"SV-DA"	"2008"	"TRANS"	"T_ID"	"AFTER"	2057	88
"SV-DA_2008_0038"	"SV"	"DA"	"SV-DA"	"2008"	"TRANS"	"T_ID"	"AFTER"	2005	113
"SV-DA_2008_0039"	"SV"	"DA"	"SV-DA"	"2008"	"TRANS"	"T_ID"	"AFTER"	2005	107
"SV-DA_2008_0040"	"SV"	"DA"	"SV-DA"	"2008"	"TRANS"	"T_ID"	"AFTER"	2008	94
"SV-DA_2008_0041"	"SV"	"DA"	"SV-DA"	"2008"	"TRANS"	"T_ID"	"AFTER"	2009	102
"SV-DA_2008_0042"	"SV"	"DA"	"SV-DA"	"2008"	"TRANS"	"T_ID"	"AFTER"	2013	111
"SV-DA_2008_0043"	"SV"	"DA"	"SV-DA"	"2008"	"TRANS"	"T_ID"	"AFTER"	2006	104
"SV-DA_2008_0044"	"SV"	"DA"	"SV-DA"	"2008"	"TRANS"	"T_ID"	"AFTER"	2004	102
"SV-DA_2008_0045"	"SV"	"DA"	"SV-DA"	"2008"	"TRANS"	"T_ID"	"AFTER"	2005	106
"SV-DA_2009_0001"	"SV"	"DA"	"SV-DA"	"2009"	"TRANS"	"T_ID"	"AFTER"	2005	101
"SV-DA_2009_0002"	"SV"	"DA"	"SV-DA"	"2009"	"TRANS"	"T_ID"	"AFTER"	2053	89
"SV-DA_2009_0003"	"SV"	"DA"	"SV-DA"	"2009"	"TRANS"	"T_ID"	"AFTER"	2011	110
"SV-DA_2009_0004"	"SV"	"DA"	"SV-DA"	"2009"	"TRANS"	"T_ID"	"AFTER"	2007	117
"SV-DA_2009_0005"	"SV"	"DA"	"SV-DA"	"2009"	"TRANS"	"T_ID"	"AFTER"	2010	103
"SV-DA_2009_0006"	"SV"	"DA"	"SV-DA"	"2009"	"TRANS"	"T_ID"	"AFTER"	2008	87
"SV-DA_2009_0007"	"SV"	"DA"	"SV-DA"	"2009"	"TRANS"	"T_ID"	"AFTER"	2030	106
"SV-DA_2009_0008"	"SV"	"DA"	"SV-DA"	"2009"	"TRANS"	"T_ID"	"AFTER"	2002	110
"SV-DA_2009_0009"	"SV"	"DA"	"SV-DA"	"2009"	"TRANS"	"T_ID"	"AFTER"	2009	92
"SV-DA_2009_0010"	"SV"	"DA"	"SV-DA"	"2009"	"TRANS"	"T_ID"	"AFTER"	2001	113
"SV-DA_2009_0011"	"SV"	"DA"	"SV-DA"	"2009"	"TRANS"	"T_ID"	"AFTER"	2011	113
"SV-DA_2009_0012"	"SV"	"DA"	"SV-DA"	"2009"	"TRANS"	"T_ID"	"AFTER"	2031	106
"SV-DA_2009_0013"	"SV"	"DA"	"SV-DA"	"2009"	"TRANS"	"T_ID"	"AFTER"	2000	91
"SV-DA_2009_0014"	"SV"	"DA"	"SV-DA"	"2009"	"TRANS"	"T_ID"	"AFTER"	2006	87
"SV-DA_2009_0015"	"SV"	"DA"	"SV-DA"	"2009"	"TRANS"	"T_ID"	"AFTER"	2016	110
"SV-DA_2009_0016"	"SV"	"DA"	"SV-DA"	"2009"	"TRANS"	"T_ID"	"AFTER"	2001	97
"SV-DA_2009_0017"	"SV"	"DA"	"SV-DA"	"2009"	"TRANS"	"T_ID"	"AFTER"	2016	96
"SV-DA_2009_0018"	"SV"	"DA"	"SV-DA"	"2009"	"TRANS"	"T_ID"	"AFTER"	2023	101
"SV-DA_2009_0019"	"SV"	"DA"	"SV-DA"	"2009"	"TRANS"	"T_ID"	"AFTER"	2005	109
"SV-DA_2009_0020"	"SV"	"DA"	"SV-DA"	"2009"	"TRANS"	"T_ID"	"AFTER"	2011	85
"SV-DA_2009_0021"	"SV"	"DA"	"SV-DA"	"2009"	"TRANS"	"T_ID"	"AFTER"	2000	103
"SV-DA_2009_0022"	"SV"	"DA"	"SV-DA"	"2009"	"TRANS"	"T_ID"	"AFTER"	2027	116
"SV-DA_2009_0023"	"SV"	"DA"	"SV-DA"	"2009"	"TRANS"	"T_ID"	"AFTER"	2023	126
"SV-DA_2009_0024"	"SV"	"DA"	"SV-DA"	"2009"	"TRANS"	"T_ID"	"AFTER"	2004	105
"SV-DA_2009_0025"	"SV"	"DA"	"SV-DA"	"2009"	"TRANS"	"T_ID"	"AFTER"	2010	100
"SV-DA_2009_0026"	"SV"	"DA"	"SV-DA"	"2009"	"TRANS"	"T_ID"	"AFTER"	2005	110
"SV-DA_2009_0027"	"SV"	"DA"	"SV-DA"	"2009"	"TRANS"	"T_ID"	"AFTER"	2011	86
"SV-DA_2009_0028"	"SV"	"DA"	"SV-DA"	"2009"	"TRANS"	"T_ID"	"AFTER"	2020	87
"SV-DA_2009_0029"	"SV"	"DA"	"SV-DA"	"2009"	"TRANS"	"T_ID"	"AFTER"	2046	87
"SV-DA_2009_0030"	"SV"	"DA"	"SV-DA"	"2009"	"TRANS"	"T_ID"	"AFTER"	2022	103
"SV-DA_2009_0031"	"SV"	"DA"	"SV-DA"	"2009"	"TRANS"	"T_ID"	"AFTER"	2001	88
"SV-DA_2009_0032"	"SV"	"DA"	"SV-DA"	"2009"	"TRANS"	"T_ID"	"AFTER"	2017	105
"SV-DA_2009_0033"	"SV"	"DA"	"SV-DA"	"2009"	"TRANS"	"T_ID"	"AFTER"	2025	101
"SV-DA_2009_0034"	"SV"	"DA"	"SV-DA"	"2009"	"TRANS"	"T_ID"	"AFTER"	2018	95
"SV-DA_2009_0035"	"SV"	"DA"	"SV-DA"	"2009"	"TRANS"	"T_ID"	"AFTER"	2005	107
"SV-DA_2009_0036"	"SV"	"DA"	"SV-DA"	"2009"	"TRANS"	"T_ID"	"AFTER"	2006	89
"SV-DA_2009_0037"	"SV"	"DA"	"SV-DA"	"2009"	"TRANS"	"T_ID"	"AFTER"	2022	93
"SV-DA_2009_0038"	"SV"	"DA"	"SV-DA"	"2009"	"TRANS"	"T_ID"	"AFTER"	2012	90
"SV-DA_2009_0039"	"SV"	"DA"	"SV-DA"	"2009"	"TRANS"	"T_ID"	"AFTER"	2012	109
"SV-DA_2009_0040"	"SV"	"DA"	"SV-DA"	"2009"	"TRANS"	"T_ID"	"AFTER"	2001	98
"SV-DA_2009_0041"	"SV"	"DA"	"SV-DA"	"2009"	"TRANS"	"T_ID"	"AFTER"	2009	92
"SV-DA_2009_0042"	"SV"	"DA"	"SV-DA"	"2009"	"TRANS"	"T_ID"	"AFTER"	2015	102
"SV-DA_2009_0043"	"SV"	"DA"	"SV-DA"	"2009"	"TRANS"	"T_ID"	"AFTER"	2003	89
"SV-DA_2009_0044"	"SV"	"DA"	"SV-DA"	"2009"	"TRANS"	"T_ID"	"AFTER"	2005	92
"SV-DA_2009_0045"	"SV"	"DA"	"SV-DA"	"2009"	"TRANS"	"T_ID"	"AFTER"	2006	94
"SV-DA_2009_0046"	"SV"	"DA"	"SV-DA"	"2009"	"TRANS"	"T_ID"	"AFTER"	2024	102
"SV-DA_2009_0047"	"SV"	"DA"	"SV-DA"	"2009"	"TRANS"	"T_ID"	"AFTER"	2001	90
"SV-DA_2009_0048"	"SV"	"DA"	"SV-DA"	"2009"	"TRANS"	"T_ID"	"AFTER"	2000	91
"SV-DA_2009_0049"	"SV"	"DA"	"SV-DA"	"2009"	"TRANS"	"T_ID"	"AFTER"	2009	97
"SV-DA_2009_0050"	"SV"	"DA"	"SV-DA"	"2009"	"TRANS"	"T_ID"	"AFTER"	2004	98
"SV-DA_2009_0051"	"SV"	"DA"	"SV-DA"	"2009"	"TRANS"	"T_ID"	"AFTER"	2012	91
"SV-DA_2009_0052"	"SV"	"DA"	"SV-DA"	"2009"	"TRANS"	"T_ID"	"AFTER"	2007	95
"SV-DA_2009_0053"	"SV"	"DA"	"SV-DA"	"2009"	"TRANS"	"T_ID"	"AFTER"	2005	96
"SV-DA_2009_0054"	"SV"	"DA"	"SV-DA"	"2009"	"TRANS"	"T_ID"	"AFTER"	2034	106
"SV-DA_2009_0055"	"SV"	"DA"	"SV-DA"	"2009"	"TRANS"	"T_ID"	"AFTER"	2011	104
"SV-DA_2009_0056"	"SV"	"DA"	"SV-DA"	"2009"	"TRANS"	"T_ID"	"AFTER"	2026	93
"SV-DA_2009_0057"	"SV"	"DA"	"SV-DA"	"2009"	"TRANS"	"T_ID"	"AFTER"	2017	88
"SV-DA_2009_0058"	"SV"	"DA"	"SV-DA"	"2009"	"TRANS"	"T_ID"	"AFTER"	2018	91
"SV-DA_2009_0059"	"SV"	"DA"	"SV-DA"	"2009"	"TRANS"	"T_ID"	"AFTER"	2017	103
"SV-DA_2009_0060"	"SV"	"DA"	"SV-DA"	"2009"	"TRANS"	"T_ID"	"AFTER"	2029	97
"SV-DA_2009_0061"	"SV"	"DA"	"SV-DA"	"2009"	"TRANS"	"T_ID"	"AFTER"	2012	101
"SV-DA_2009_0062"	"SV"	"DA"	"SV-DA"	"2009"	"TRANS"	"T_ID"	"AFTER"	2031	106
"SV-DA_2009_0063"	"SV"	"DA"	"SV-DA"	"2009"	"TRANS"	"T_ID"	"AFTER"	2002	97
"SV-DA_2009_0064"	"SV"	"DA"	"SV-DA"	"2009"	"TRANS"	"T_ID"	"AFTER"	2004	91
"SV-DA_2009_0065"	"SV"	"DA"	"SV-DA"	"2009"	"TRANS"	"T_ID"	"AFTER"	2004	96
"SV-DA_2009_0066"	"SV"	"DA"	"SV-DA"	"2009"	"TRANS"	"T_ID"	"AFTER"	2016	102
"SV-DA_2009_0067"	"SV"	"DA"	"SV-DA"	"2009"	"TRANS"	"T_ID"	"AFTER"	2007	103
"SV-DA_2009_0068"	"SV"	"DA"	"SV-DA"	"2009"	"TRANS"	"T_ID"	"AFTER"	2030	106
"SV-DA_2009_0069"	"SV"	"DA"	"SV-DA"	"2009"	"TRANS"	"T_ID"	"AFTER"	2013	98
"SV-DA_2010_0001"	"SV"	"DA"	"SV-DA"	"2010"	"TRANS"	"T_ID"	"AFTER"	2002	106
"SV-DA_2010_0002"	"SV"	"DA"	"SV-DA"	"2010"	"TRANS"	"T_ID"	"AFTER"	2004	98
"SV-DA_2010_0003"	"SV"	"DA"	"SV-DA"	"2010"	"TRANS"	"T_ID"	"AFTER"	2006	92
"SV-DA_2010_0004"	"SV"	"DA"	"SV-DA"	"2010"	"TRANS"	"T_ID"	"AFTER"	2021	89
"SV-DA_2010_0005"	"SV"	"DA"	"SV-DA"	"2010"	"TRANS"	"T_ID"	"AFTER"	2015	110
"SV-DA_2010_0006"	"SV"	"DA"	"SV-DA"	"2010"	"TRANS"	"T_ID"	"AFTER"	2002	91
"SV-DA_2010_0007"	"SV"	"DA"	"SV-DA"	"2010"	"TRANS"	"T_ID"	"AFTER"	2026	104
"SV-DA_2010_0008"	"SV"	"DA"	"SV-DA"	"2010"	"TRANS"	"T_ID"	"AFTER"	2033	96
"SV-DA_2010_0009"	"SV"	"DA"	"SV-DA"	"2010"	"TRANS"	"T_ID"	"AFTER"	2008	95
"SV-DA_2010_0010"	"SV"	"DA"	"SV-DA"	"2010"	"TRANS"	"T_ID"	"AFTER"	2007	88
"SV-DA_2010_0011"	"SV"	"DA"	"SV-DA"	"2010"	"TRANS"	"T_ID"	"AFTER"	2013	115
"SV-DA_2010_0012"	"SV"	"DA"	"SV-DA"	"2010"	"TRANS"	"T_ID"	"AFTER"	2030	99
"SV-DA_2010_0013"	"SV"	"DA"	"SV-DA"	"2010"	"TRANS"	"T_ID"	"AFTER"	2006	96
"SV-DA_2010_0014"	"SV"	"DA"	"SV-DA"	"2010"	"TRANS"	"T_ID"	"AFTER"	2031	93
"SV-DA_2010_0015"	"SV"	"DA"	"SV-DA"	"2010"	"TRANS"	"T_ID"	"AFTER"	2003	84
"SV-DA_2010_0016"	"SV"	"DA"	"SV-DA"	"2010"	"TRANS"	"T_ID"	"AFTER"	2001	102
"SV-DA_2010_0017"	"SV"	"DA"	"SV-DA"	"2010"	"TRANS"	"T_ID"	"AFTER"	2013	90
"SV-DA_2010_0018"	"SV"	"DA"	"SV-DA"	"2010"	"TRANS"	"T_ID"	"AFTER"	2015	97
"SV-DA_2010_0019"	"SV"	"DA"	"SV-DA"	"2010"	"TRANS"	"T_ID"	"AFTER"	2021	96
"SV-DA_2010_0020"	"SV"	"DA"	"SV-DA"	"2010"	"TRANS"	"T_ID"	"AFTER"	2019	102
"SV-DA_2010_0021"	"SV"	"DA"	"SV-DA"	"2010"	"TRANS"	"T_ID"	"AFTER"	2016	94
